member_id,gender,status,mem_duration
ELsjI6iwbF,F,C,5
owosydpmIh,M,C,10
14Fiqk6W7j,M,C,8
OPXVP9TI7d,M,Q,1
FEIBzttw86,M,Q,2
anuyUVUtef,M,Q,15
nGTztS8FbM,M,C,18
ariZ0lDbUG,F,C,3
IJs5CSmD7J,F,C,10
Ze4vT1knRK,M,C,9
Ubyh9W4ebk,M,Q,7
M8Mp4eca1D,M,Q,7
9mc17CYah4,F,Q,7
5ricD9aD4c,M,C,7
niRDmSTeK8,F,Q,2
jRd4JsPnaU,F,Q,22
elVkZLUvWG,F,C,11
zQJ6nV3fl4,M,C,8
6sAJEPMWza,M,C,9
Vbq7zGsPfx,F,Q,12
vLjxaeTmfh,M,C,8
p1vH9iTE3O,F,Q,2
mEwozf7XNx,F,Q,7
67tVFJ4yG2,M,Q,8
fGOzRzOAYD,M,C,7
yxi4JH0nFB,M,C,17
W2SKzkGWLY,M,C,11
FMm0ttXYIo,M,C,10
W3632sBUa1,M,C,10
M7On4AQMYx,M,C,5
fYt4hb7byi,F,C,7
PZKsTanVhF,F,C,8
B20OvY31aj,M,Q,9
ywWeyk3SEa,M,Q,8
5ISyrRPMEb,F,C,11
udQZylFHKt,M,Q,3
NHmf3PaQL2,M,Q,3
7yMGY4w7Pr,M,Q,9
JzSaBheGeD,F,C,8
sWUyK5tZIB,F,C,7
a440OssYdR,M,C,14
vjSODaTNVZ,M,Q,17
Pb3GuP2bPC,M,C,6
FjHQxqYMpW,M,C,17
NyDELix7b3,F,C,14
g7IGuGPOZj,M,Q,1
X46iSBqM7O,M,Q,3
juTVAlqevy,F,Q,29
VAwq0TJriU,F,C,9
enlfHnbYSC,M,C,6
o4mhP6ULpc,M,C,7
rcJ3PtAwf1,F,C,7
qBDnBLnTIx,M,C,12
JF49brMX9G,M,Q,1
lDccifru3l,M,C,8
h00WfHHbax,F,C,9
vrKD98cRLV,F,Q,7
IQ3Q2ka0Rv,M,C,6
KspY7NqGn8,M,C,11
MiJZOFkClc,M,Q,1
8zzIZHd3PR,M,C,8
79NIT09c4O,M,Q,4
6YsXRAvbN5,M,C,9
gTL3nc9UI5,M,Q,7
TmKNe4yRhi,F,C,7
BrcnjexstI,F,C,18
8cXYlcfrN5,M,Q,1
bJa66PqqJm,M,Q,9
t6DXEGlWJW,M,Q,1
78WCeOK5OM,F,C,11
JU9JzjfUXS,F,Q,8
r1jYmHhRfv,M,C,13
QCNXbC6g7C,M,Q,1
3io0vggVlw,F,Q,1
RN7j6nC7W8,F,C,12
aZhxY9GLCG,M,C,12
hQjYV2TZLe,F,C,7
isbw80qxLY,M,Q,1
sXcduo7Y1W,F,C,7
R0nIaV5Vns,F,C,7
bia0Xgjy38,F,C,11
7lwHfdFGip,M,C,6
IVr1jgZ5ja,F,Q,6
L9SG5DdQQu,M,Q,1
ap9S1iHMwr,M,Q,6
wAEb5S1IIG,M,Q,19
nR8GIwLG5M,F,C,12
1rJ2k6O5RJ,M,Q,7
4ODaAbpXuE,M,C,8
2tkgPKDk4c,F,C,9
4PqdaHgr8t,M,C,10
wZZjBoINjj,M,Q,2
leI9l8bsfH,F,Q,2
Sf7MUXEu9E,M,C,12
MjewpgQhLF,M,C,6
JU0nGYiBg5,F,C,9
4YNZJnkey1,M,C,9
a2xjZ5NeGH,M,Q,1
ydxmb8uXk4,M,C,10
nawqAtQCp7,F,Q,6
FzcdkBqJ8S,F,C,6
RgDDej4PHP,F,Q,10
UHILHWShY3,M,C,9
Tu1KLCsdKm,M,C,10
bNYLuENP9j,F,C,7
sRQRrbljRt,F,Q,11
ubJSWRlmga,M,Q,13
ytURY6B5xv,M,Q,1
os2wfBoIE7,M,C,8
xTDNfKIlKX,F,C,11
Rr4uBP0lzX,M,Q,2
v0DNAyZamq,F,C,8
yBz5tboxcp,M,Q,1
lWYpofJ8eA,M,Q,2
uisdF19LVC,M,Q,5
LTIRRH7LUi,M,C,12
hGxVeTfblM,M,C,14
fb3cTVP80u,F,Q,4
vmr2W06DQU,F,Q,19
gl5h7QkR3y,F,Q,2
UKhhJaywsp,M,C,9
aLS1NdJwok,F,Q,9
r0nfQYhRNR,M,C,8
4hcCiRDovu,M,Q,8
T0flNg4Cpp,M,Q,4
ZXTRhpm4Rz,F,C,8
FTE0wtYa7h,F,C,10
isoYAX69oa,F,Q,26
HUo0YnuZm4,F,Q,1
Wy2MhNyCNf,M,C,10
EsMFJgqZ4l,F,C,10
Nt6Fg4I3jN,M,C,6
gnRH0WldqD,M,Q,1
oPebJQL3pH,M,Q,1
Aelen8sFCM,F,C,7
EGEKYejTRh,M,Q,8
HWfKtZS9M1,M,C,8
AUQSV1t6vg,M,Q,10
yt2ZAammy6,M,C,12
uCLaOj4bG0,M,C,12
QGUzAgRzty,M,Q,14
iJyiUYmZW2,M,Q,1
EpOrpuHSmC,F,Q,6
YdWNUjykI0,M,Q,2
eK4efW1Xv3,F,C,12
OU1CbkKZQ3,M,Q,1
cDvw4rSDRL,M,Q,8
O38lfgxYIj,F,Q,6
V8e9JAgMAM,M,Q,2
Gk9M4jeCdD,M,C,7
tS6nE4VoqT,M,C,10
JSjydNEmMw,F,C,13
4lGnSQMWmM,M,Q,4
l5WDgjongo,F,C,14
N6cxaBv53F,M,C,9
hJbEioiaDu,F,C,9
h2xqZp6nQq,M,C,10
0y9Lfy6gFp,F,C,13
17aESHyBCa,M,Q,1
yRJyM54UbP,F,C,14
RaBuvdujuX,M,C,12
orIjqd5cXT,M,C,7
EOuNQjNiiA,M,C,9
PM9YbSqP5H,M,Q,4
P9DfZ0FS4I,M,Q,18
lTdb0OUVdv,F,Q,7
iocUhCyWU3,F,C,10
Tc1uIB3N2v,F,C,5
C7VNIXxzzB,M,C,10
oTWpIh0VDL,M,C,12
pqcMDHLCAV,F,C,11
GDq8pxyJO4,M,Q,1
UChMIIuTKr,F,Q,3
g3s1ugtnXG,F,Q,2
G2NRromUce,M,C,9
fSSueQFWts,M,C,12
JDaoDgzFln,M,C,7
sC2JeYXEat,F,C,8
BCyf3q7qN5,M,C,11
Lq4fongFfj,F,C,3
pQEPMvimFh,M,Q,4
QlI7KYr7A9,M,C,5
fraHoJ7lK3,F,C,11
3NVOrR4f20,M,Q,9
QoogFXitfQ,F,Q,37
4fYVCUDquW,M,C,11
WNMrP8DOqh,M,C,7
sBiGO6p0d5,M,Q,7
K4OQwIYglr,M,Q,3
kxfebK3dJP,M,C,7
s0HNFMfTAj,M,C,8
CnCDCbZYbT,M,C,10
Hc9I2JR2o2,M,Q,9
wu2ckppN1e,F,C,7
ldeHA2847b,M,C,9
hqaP4I8tVs,M,Q,1
GiiBNkvUwY,M,Q,6
FQOud9NE8x,M,Q,2
QbbbSUdVJy,F,C,9
ynXwxK8hVD,M,C,5
5NKU7u6S54,M,C,8
Ucjv19l9pD,F,Q,25
3X8FjYO61X,F,C,10
Q8ISlcXgLC,M,C,8
spGPYlGg8O,F,Q,7
DP7rDXsmlP,F,C,5
hXbtpsiN3H,M,C,6
eGuXeoM1Ia,M,C,10
LZ983yzYKQ,F,Q,1
FA4Cbsqknk,F,Q,5
y4aDExxGXv,M,C,12
qOrejYi3v1,F,C,5
fPsvsxpSSx,M,C,5
65ogB1ZiI0,M,Q,19
JFZ7mBs2oV,M,C,15
OGt1eEUM4T,M,Q,6
VMppzGI4bA,F,C,7
xvh8P0yxxS,F,C,8
TuR6hQkbze,M,Q,7
1H4q04fR3O,M,C,5
ybr4StpGoi,M,C,8
sBK364mmz7,F,Q,1
ufOhN7TY7P,M,C,7
GQ9iYhaItb,F,Q,16
5gR582qyU7,M,Q,9
rCwHLpIWkB,M,C,9
dlsmkQk2U0,F,Q,2
0XC7H9gOx1,F,C,6
Y4vmA37hDj,F,C,9
iNvpGkC44q,F,C,7
BX0Hvz82AH,M,Q,8
QL7WwmKvm5,M,C,9
GFrmY4SGav,M,Q,9
LoU4hdxygs,F,C,12
IwFOOCxSgX,M,C,23
WJ8k5A0kYk,F,C,8
WL4Y3ZDIMT,F,C,13
4htMtx5N9d,F,C,8
9VT2UUgefR,M,C,5
MCS0HubTaE,M,Q,11
LK1XuKAr3D,F,Q,8
BPVccMyUzn,M,Q,2
vVDaAHgW76,M,C,6
51dv4IXHI4,F,C,12
v23cOCU6zv,M,C,5
7rQmGlWm6k,M,Q,9
Oqf83B7iG1,M,C,7
Qf3m9l9qpY,F,C,13
4PtNVNmFaT,M,C,9
ZAEgfd9Ikz,M,C,11
EhsbhC5Ve6,F,C,10
KkmF131MdD,F,Q,2
wpy9JA9uCD,M,C,9
6f7gGyzNf0,M,C,14
CtRoFr76hO,F,C,6
vKnzJCa15p,F,C,10
kXKgXEuo0Q,M,C,12
dCAMt3raqy,M,Q,5
e1wPTdRiOv,F,Q,5
7T3Kqgiunn,M,Q,1
ZsdukKvfJy,M,C,9
hdoZuKLGwb,F,C,8
bxlVhO10Aa,M,Q,16
teDJUSSXA7,M,Q,1
YIgpJ9m9uR,F,C,10
T7mEJWkBIi,F,C,8
k1rEJDGVjS,M,Q,2
TMatz685Th,F,Q,3
THvbiKAtVZ,M,C,10
cWzSd9ic29,F,C,10
PV24vgjN9x,M,C,10
kA2hGAxnze,F,C,7
z6hAigp7Rl,F,C,14
WeRPMwRsEr,M,Q,2
0Uxd4dbfzE,F,Q,1
C7JSOJ8zxO,M,Q,8
Gsa4VZXk4A,M,C,8
PqzIdHBNsv,M,C,10
jeU8vnn2b4,M,Q,5
EYUPEDMYVc,M,C,6
abstaXjXUB,M,C,4
OGkYigI2yV,M,C,8
Zla6Ac5lBo,M,C,8
ElDcId4nXL,M,Q,1
v95bHNkTXt,F,C,6
lRP3l3r6Yw,F,C,13
TD2XM9G3e9,F,Q,4
jvWWZ8brmv,M,C,9
spHwa7FVlj,F,Q,2
3x2jkywEOZ,M,Q,22
NSm970kKFi,F,Q,1
4cJAQ5nyxJ,M,Q,2
v6y95p7cbn,M,Q,16
KjjBxcjydK,M,Q,19
xkESkiejIL,F,C,12
V5TLWWQLaF,M,Q,17
MA55Pj03Hy,F,C,10
bzTUpfUjyf,M,C,6
4YS32aNNn7,F,C,8
AQZ04ASfhF,F,C,13
8aBiOe6mEv,M,C,6
VYD7P9NDOq,M,C,14
g6hUqRa0R1,F,Q,4
rC1PgQte4j,F,Q,1
Cb35hrqEF7,M,C,9
rrAvDZlqOW,M,Q,1
Av57fHNEN4,M,Q,4
2kaXsdCmUd,F,Q,2
DJvrQYl98A,F,C,9
0ivG8bd9bd,M,C,10
l3O8xo5zfk,M,C,9
mS3B2cQ7gj,M,Q,1
hTZMP7QXwC,F,C,7
X6yhwBezhi,M,Q,1
LVLpnDJHO4,F,C,5
RI948YYogs,F,C,6
Z1HKZrE41c,M,Q,1
kwEIcYcYyq,F,C,5
QuDOKrY5su,M,C,6
MImLu70jpk,M,Q,1
7NBOy9NKAq,M,C,9
E1Rmy30pfN,M,Q,13
tIrJbTg3m9,F,Q,2
ZYJhneQqKX,F,C,10
7dJKkTtFS5,M,C,7
mb8KZJDRFI,F,C,8
FitCdbQmMw,M,C,9
ire0X9wvCI,M,C,16
YF6ndP0Wz0,F,C,14
TtNzhvzZiL,F,Q,8
klU9jQ3i4E,M,C,12
XabOvuN4zI,F,C,6
3PWnZUxdwP,M,C,10
Lq6qGuqQmQ,F,C,7
VPjwJ8B0S2,M,C,6
JyCMJqQJd8,F,C,6
SJXh61E0nZ,F,Q,13
GdULKLgVbE,M,C,13
jN9XdifMjk,F,C,5
PWtJMacwO9,M,C,8
RE3a8bqiKc,M,Q,3
yEYBtjhk1z,F,C,9
JiEkJa9Sxo,M,C,7
Wq24zyuOjX,M,Q,7
DXP1qrPSkD,F,Q,7
a2j1HbOCXo,M,C,11
2eBQwcxQW8,M,Q,5
e3RehQn5fb,F,Q,1
ygh2gqW908,M,Q,8
Dix43ZRfvN,F,Q,12
sMQgXGUomP,M,C,9
pF3mjRp4s8,M,Q,1
a4sv1NWK3Z,F,Q,12
ZlKZu6Yzmj,F,Q,11
HEr3JyDS5E,F,C,4
qBvxSyhq4j,F,C,6
4DRffpiQVk,M,Q,3
N9JkiPl68S,F,Q,6
cuJmdkW5yl,M,Q,1
uFlleYQuwL,M,C,6
dVbwIxIzjq,M,C,10
KIo67kgCyQ,M,Q,3
a71WstG1BY,M,C,5
BGchfcsvmw,M,Q,7
o9SpTnIXVL,F,C,6
9ZXLy2QUFN,F,Q,1
72pTt500iN,F,C,10
y6yZGTJrEh,F,C,14
pDG2KCJqji,F,C,9
VWiezPhc3o,F,C,6
EA9VL0giWe,F,Q,7
FteUb036Iw,F,C,7
IjKPJIfJBd,M,C,5
vBuGPNYPWd,M,C,11
Beb3YtgfCT,F,Q,4
yTIlCr5eMC,M,Q,2
WrCoK4Wn72,M,Q,3
fk2BH1QYxc,F,Q,8
410fGjEOMY,M,C,10
GDjP7YKaBv,M,C,14
p3t6zF3yGd,M,C,9
iwkCevWSI9,M,Q,6
FO6mrjFY7D,M,C,12
ok2RqwZZ95,F,Q,15
dg3kOQzLYk,F,Q,8
FWYsD5n0nM,M,C,11
vXq7JzXHUY,M,C,9
zpTbqwUmvI,M,Q,11
ywoUA2yQLK,F,Q,3
KuzuzyoUzi,F,Q,6
Lp9efMK2Fx,M,C,7
aRE4LJOQlh,F,Q,7
zVrJkaXsZf,M,Q,11
1RVInQu276,M,Q,3
cz348SKNiT,M,Q,1
mhngu4zXbu,M,Q,9
cg6FzK2rlw,M,Q,2
ilwam1Dx1M,F,C,11
s7o67nAjxb,M,C,8
4LEg9u4Hcm,M,Q,5
21upLELWHc,F,Q,7
2B1mAlYOnN,F,Q,10
j142KmDGLK,M,Q,5
vZErdKgpVl,F,C,4
JcymTyBnCu,F,C,11
Mi4iorAxov,M,C,7
3B555ZwQ4Y,M,C,10
HG9mEPe2aM,M,C,10
S3jT4Xw7up,M,C,8
00s3LXuIs0,M,C,8
o0IKYcRIqV,F,Q,2
is3J0ZczF2,M,Q,4
XKwqws3GNR,M,Q,9
SbhmkUBmcU,F,C,7
MT7ufmvXXg,M,C,5
5RmZFic3uI,M,C,6
FaHw6iKNkz,M,C,10
LfQK9Nyyq9,F,Q,1
ohjBPnfOOE,F,C,6
gCbTU2r7fY,M,Q,6
hYJn9DXj8Z,M,C,13
cIC2Smr1Go,M,Q,6
zTqjP40BeP,M,Q,5
HfSX3Atisq,M,C,7
LeB0rhOXAK,M,C,8
5k09rDCCuV,F,C,10
flVxXFp6NV,F,C,8
VsgAURo3oC,M,C,6
YuFBXFGVBg,F,Q,5
Ib5dBDUuzD,M,Q,4
FHxlzASSoy,F,C,7
aMxvc7ZzGP,M,C,8
dsN6jkuv2s,M,Q,3
KlRZFap3yl,M,Q,9
xR928BC4RB,F,Q,25
zhqS8xX0BH,M,Q,26
MNNKnGONWa,F,C,9
o8Kr1Noc62,M,Q,6
omRBHF2JoZ,M,Q,1
mmlRlWamgH,F,C,6
d9KhvejrIE,M,C,11
6MA0vME5O6,F,C,10
t2X6WPpLvg,M,C,8
eoawJHSsgf,F,C,13
BDrjXMCPt6,M,Q,7
hesJmviLve,M,C,7
GCEQnXPMfS,M,Q,2
q1KO8sbL8n,M,C,5
vJhLLLxAyU,M,C,16
AtNUImXPLQ,F,C,7
kFm83hlXYX,M,C,9
0aunK7J288,M,C,9
la4mUJnKEA,M,C,12
P6p574gME9,M,C,12
4ax5ZwOjyL,M,Q,3
658h9UDPXX,F,C,4
KyaIwdbgc6,F,Q,2
UAwVN8Sw7s,M,C,10
btv3JaWi8u,M,Q,7
3ikFoMLrEf,M,C,20
KeACfywPYF,F,Q,4
GrU4w2hs9V,M,C,8
WNbSNeMCDU,M,C,7
IfnQhqkp79,F,C,16
dpORrImpPC,M,C,8
rmTp6Xyb8k,F,Q,1
PACuCSwC5b,F,C,7
l26Uatmw69,M,C,9
T7Ws0e7DTL,F,C,7
NkKsnl3Wp2,F,Q,3
8eKd724T4g,M,C,7
FVEKZnkqd7,F,C,9
S1gS53HjVP,M,C,7
rZKMVekFn0,F,C,4
rAZnfw4Vru,F,Q,1
n7dMAxjHRe,F,Q,8
xthLVx5Dcl,M,C,8
M3WDTpqy6V,M,Q,6
u1y8C7hR5B,M,Q,2
3oCP0VEQlo,F,C,8
Woa79wIHKf,M,C,15
tVJzZuSpH5,F,C,7
nz3Rpn3UYl,F,C,5
LtvbHLcuKl,F,Q,4
CSRTElDHnc,M,C,6
QkPzS5ecb9,F,C,8
OerAqNpxsA,M,C,8
Jzbnt237eY,M,Q,2
7xvq4AVR7a,M,C,12
12dymIg99f,F,C,7
Xhijlc9gVT,M,Q,3
yLAdIx7XAU,F,C,9
NmQHyiNFz2,F,C,6
WTMxpddQ7E,F,C,16
nE8UdcwXAE,M,C,7
PjnjHuieyU,M,C,15
DupkocA0hC,F,C,5
0Pt8MHxJuX,M,C,11
66j1n7bHbQ,M,C,9
gfjQbb1iZ9,M,Q,4
7oUtlrf2j7,F,C,11
bc4obBDDqJ,F,C,6
b2k2mE9e6A,M,Q,10
6zMTgoA5BR,M,C,8
fzosoPTL82,M,C,13
Q0wT8o72oH,M,Q,9
FySibFkG9a,M,Q,4
Bl7yOHQqOw,F,Q,12
GR9i5kXzi2,F,C,5
42xY8t8Lwj,M,Q,5
ycCmnQxaan,M,Q,3
CtSCrqZ9ts,M,C,10
1GrqhNayHg,F,C,5
c2WZHmoH6K,F,C,8
hkjdJjWtUQ,M,C,10
RjAuYad1cg,F,C,7
nX4jAWwX5N,M,Q,2
BvstXBr89f,M,C,11
DaiiiG0lVp,F,C,5
7HRpgKU2Qe,M,C,10
tdx3RLllAi,M,Q,15
ZzgjUonsr3,F,C,7
KNV2dX2qpl,F,Q,2
OUZvOE6xq2,M,C,6
vFUn0MOGpt,M,C,14
JtIUQ9oQ3U,F,Q,2
a9F7Pr1GBO,M,C,8
clCkjqMFAx,M,Q,6
4kosFQ6K9q,F,C,9
sdijKVZjQo,M,C,13
hucsKH0GEU,M,C,6
MFEOUN4JOJ,F,C,15
C0LGd4owt2,M,Q,4
xS4UhfGaWy,M,C,9
Dkhwt0DIFY,M,C,9
lIAzybVjDJ,M,C,4
GY2b0jLot1,M,C,8
aLPqvEX7wN,M,Q,19
zZdxl0KEWe,F,Q,2
EfmhTlnDDD,F,C,7
0ZddikGO8N,F,C,7
O7Od3hiG5c,M,Q,7
dPy9szhpNR,M,Q,4
dN19GOffzP,M,C,9
jvV39tosMC,M,Q,9
BBCaJnpT70,F,Q,9
ccy4TXWgMF,M,Q,1
jG47ruK3G9,F,C,6
mfReSy4SEs,F,C,17
Enh4wQkCpD,F,Q,1
4UgYjiT3xi,M,Q,2
WENnPQH08A,F,C,16
ylpTtCLwUZ,M,C,9
QPcOO87YEy,M,C,8
s72vpotBRN,F,Q,1
Jh65tV7eA1,F,C,6
tWGXhYdCNM,M,C,11
87rkmRLggQ,F,C,5
JnTINFGAA6,F,Q,7
O4QCS1BeYk,F,Q,10
veOawCZ6cD,F,Q,9
fM0apSrGqF,M,Q,1
0qTMK75yct,F,C,5
3uuajWVQMG,F,Q,2
VURnmNxPRo,F,C,6
0pmVJcwRxZ,F,C,7
2YS5yUpaLG,F,Q,2
rEOqyRVA6m,M,C,10
pufe5AfzbD,M,Q,33
m1w9q3AQGT,M,Q,3
R28ZNL4uhQ,M,C,6
iykFmz4aKW,M,C,13
iSNOalrOB5,F,C,3
v3PvNghGK9,F,C,13
sM2YEXzuCi,M,C,10
TAGgXcq1ph,F,Q,3
juQaZ7hDAC,M,C,10
lmz50vtXUu,F,Q,1
GJdBs516qS,F,C,10
hHpj1Y12kB,M,C,11
1Xm2RUqaOE,M,C,11
s0M5dxA9xF,M,Q,14
WzLYgNSY7q,M,Q,3
StqfP8NDlm,M,Q,2
iIK62npLlR,F,C,10
1RVOEVN7n6,M,C,11
2QhyznN86O,F,C,6
bCh83lq4qR,M,Q,12
ejsTl1PZBB,F,Q,22
Jz29HPuxor,M,C,10
uWMfd3jZYb,M,C,7
GMXz6kWXMc,F,Q,8
fQ18H0PXmP,M,Q,2
Cv6DNDhXqK,M,C,8
YHGGZtkud7,F,Q,1
F8FTXV7xyb,F,C,7
2OgE9sDUfC,M,Q,1
B5KYv3aUB9,F,Q,7
LrqZJ2QQ28,M,C,12
VSven0XFy8,M,C,13
XXMFQROBtd,F,C,16
EyyH0JWFG2,M,Q,12
qqzWxe6BAm,M,C,12
Hiucr6EbCM,F,C,6
32HluVGqje,F,Q,2
miMUyygv84,F,C,11
nhdVdqP3mR,M,C,12
01GrBO1FHG,F,C,6
jUTdK6PYtL,M,C,12
4GGynaxUQF,M,Q,3
2wrHsufMbu,M,Q,3
fvL2WEUNN2,F,C,9
SirCVMUBex,M,C,6
vQTi4FAK7Y,M,Q,17
NtRDCpEiXc,M,C,8
EMaaXMX97L,F,Q,7
AldN4JxXCK,F,Q,1
PnzDxwuZoR,F,C,6
w8n4ORdPvd,F,Q,4
HYzwkc89Lp,M,C,6
8xbGSeCjvm,F,C,8
kfcENRc4pO,M,C,9
aDFTVUGoWN,M,C,9
tJyDMtS8wp,M,C,6
XurpNUlooq,M,C,8
yKsL2pPisM,M,Q,3
wfwOLBaRMN,F,Q,5
vqwXCVlR5n,M,C,11
mfizi0p2hx,F,Q,6
wSpXyyNoeU,M,C,15
YfdIfn6qo0,F,Q,1
4YKWdgi0GA,M,C,9
U5LgZzXuyQ,M,C,7
Y2NE78XiyB,M,C,6
mFBpBr78mO,F,C,11
kiLYUPC4EX,F,C,11
gLbOD8cCDV,F,C,7
kcOHNS951H,M,C,13
BR4XBwxgyH,F,C,7
eM9aYUbLWy,M,Q,2
RKWCcQpX1O,M,C,11
1H0VveQclc,M,Q,6
fCgDXQFTp9,M,C,12
58gtIcZAY0,M,C,10
uGTEfo2Xzu,M,C,10
vAhE4UnSqQ,M,C,11
igWya65BDi,M,C,4
IbLuq3yxxg,F,C,9
XAAt8JHkFy,M,C,9
p7CmgZ6FYX,M,Q,3
kt5NLNXPt3,M,C,5
INtSVbZACH,M,Q,1
RcOXxqZXfi,M,C,12
Bj9llviq0b,M,Q,8
yWcVbUM3RU,M,Q,5
NV95cH678r,F,Q,9
eLGNKuPbdc,F,C,5
5YA6dFFqzj,M,Q,1
MmKbBh6GBA,M,Q,4
biU0Dd1Eio,F,C,9
z9xyUAGhdR,M,Q,1
6TxFguoTFp,F,C,9
8whHBp4GBn,F,Q,1
hgZnvsmidH,F,C,6
abAGVx1y5F,M,C,10
02isc65Nop,M,Q,4
SOIF7KW6ff,F,C,11
jVUWZLadqc,F,Q,1
fojZyflfr4,M,C,11
xWUZUvFJ6A,M,Q,4
zhI8C5AGo1,M,Q,12
N9GyHm1940,F,C,7
HiziDxRpXY,M,C,5
hiRXha69XT,F,C,13
xjeZzUxy3c,F,C,5
k966OByRf3,M,Q,4
fwuwj1iBd1,M,Q,1
WLpXEFKigr,M,Q,3
9IVezQrudd,M,Q,7
CQyBHcvicJ,F,C,6
12sEgdXp5V,M,C,7
VpM0JPW89v,M,C,10
dq1oxVXEu8,M,C,12
KNth81uPtu,M,C,11
Xl6Khse0nO,M,C,6
hN0mpGHrnV,F,Q,3
MSpbxEOxGE,M,C,8
0x7OiiaCZl,M,C,12
JCRLWxYqsP,F,C,5
T25dUeWAOj,M,C,6
2Et1GROj3j,F,C,10
FFRpGVN6DS,M,Q,5
MnT0gr5tFS,F,Q,1
Vx1eqYuSsU,M,Q,4
wJZ0z4FLe5,M,C,10
W9BvSOhHed,F,C,9
hzp0V6pS2x,F,Q,1
BiYvzZDT6t,M,C,8
Zzn7tAcWH3,M,C,11
6zv2Yr73gG,F,C,12
gyh9sYqoHH,F,C,13
QZaZooInZr,F,C,9
rviv3o1m1B,F,C,6
Sa9aYQNjBt,F,C,11
QyFiBi7lf9,F,C,11
GEw1wK2bQX,M,C,6
CPomXm1Vcs,M,C,10
JzqBPtNC4J,M,C,10
waf6bmXJ72,M,C,7
S6WuKHwbDN,F,C,10
oM3LajmgX8,F,C,7
o2ytO4Jph3,M,C,10
5YrwTTf2GL,M,C,4
4wMfUyIvE2,M,C,8
46hLvhldNk,M,C,5
y840THRvJN,M,Q,7
GUO9eM8Kp3,M,C,7
gkZJRqJkEe,F,C,7
dd5QWJnCOG,M,C,9
bjvcsjIdMH,M,Q,11
kkRNU7tYYE,M,C,16
Wv13EU4Qc4,M,Q,3
jj5UrU80Ik,F,C,9
JvvJNCbJv7,F,C,8
rx83x7n4kB,M,C,6
mIY6dJ9q0x,M,C,7
O59ImA4u1r,F,Q,5
JEidDBHP2t,M,C,8
l0a88TFYVm,F,C,7
DONXAhSsTI,F,C,16
Z6K1FGAFJ6,F,Q,4
mVAQGz08i3,M,C,21
E0ZbaosCDT,M,C,9
HM3xXKPfwT,F,Q,2
w17dxquwfa,F,C,8
HqQHDs7pMM,M,Q,2
R1OypSGZbV,M,C,8
XgJl2AMYMN,M,C,7
K2ECFQx1Do,M,Q,2
mbIlTH80p4,F,C,12
CvqZDxV7b2,M,C,13
gli1iT25HV,M,C,10
wAMoL2sBij,F,Q,1
Gcv0eGIDHE,M,Q,6
k2aiKzsuVP,M,C,10
LH1Tbrl4dF,F,C,10
Qocnykyg4G,M,C,9
6aVLmei870,M,Q,1
fMCisJQysL,M,C,7
bEs9RI2jZm,M,C,6
eLZHixCyEc,F,C,11
Ki9fa4muRH,F,C,10
8uM3C5cnRW,F,C,11
N2t5Ru81Bs,F,C,5
yyf6GPeSRm,M,C,15
xNLRbUKggT,F,C,15
G1TkuixhGw,M,Q,4
zOTDi9pRTs,F,C,4
h0ul73kbim,M,Q,5
ehgbBdwFnX,M,Q,7
ls5HkfT6ua,M,C,7
rqQ4yiddhQ,M,Q,16
6QX90QhwXO,M,Q,5
enHNJmN8fd,F,C,6
cqja0MEhGD,M,Q,18
mKvtVy58ET,M,C,8
XEPewxT8nb,F,C,11
SuyXFNbEHS,F,C,8
kn5X1dES8c,M,C,8
VgC6YoRihL,F,C,5
c59N1vArt6,M,C,8
CGlLbia4qZ,M,C,7
H0itCflY3H,F,C,7
YpWgQop4Pa,M,Q,14
pVFig1Qg1p,F,C,6
BD7V29gTrS,F,C,7
7nP6oc8nS0,M,C,7
5mzW4au4Ds,F,Q,13
eXcU3Bpfwa,F,C,12
9WHbP0AiN6,M,Q,4
p84m2ecUOB,M,C,10
ROKZcpP9gI,F,C,6
GMCiAj4SXp,F,Q,3
sSTR8c9Us5,F,Q,3
DHs2r08aFA,M,Q,1
yFW1jZkSZG,M,Q,1
0qhn0bcJa4,M,C,9
kNnFWxQx9U,M,Q,11
YnWHLQ4XGQ,M,C,10
uJkOcbUlD2,M,Q,2
S7lKGiYcfA,F,Q,9
MqK2IfwkZs,F,Q,1
gYtKSKNlPD,F,C,5
L9hgxY33Uj,F,C,11
i6h5I5uO9x,F,C,6
i2TFvDqmly,M,Q,19
fywbB6AKbY,M,C,10
XjDE38IiT9,M,Q,2
DFyT2t0Ugt,F,Q,7
sLvoub7h0U,F,C,5
chOc8Pxlbd,M,C,13
wSv09cCqXN,M,C,10
4gp4GMHLg9,F,C,3
da6chyvXax,F,C,7
N0TzXPQbZe,F,C,5
UsjzUrkBqK,M,Q,3
5iNJMqvhza,F,Q,6
3dmlwgNW5w,F,C,5
GZYKtg5htL,F,C,10
FbrWfwe0NA,M,C,13
QVYX3bITF0,M,C,12
rrKCi4A1n7,F,C,7
LEI0T0NGPZ,M,Q,9
aZzETbtvc2,F,C,7
ChDdN5VXSB,F,C,13
wSGSvEFlfx,F,C,13
mW3cK009tU,M,Q,10
bo78DWDcqb,F,C,10
wSjxhFPgsc,M,Q,12
PcgSPqqtaj,F,C,5
VRMgiV0Qo9,F,C,8
jt8kbaQrrX,M,Q,3
jGVaM5B9Zn,M,C,8
